Date,Drink,Temperature,Precipitation,Event Type,Quantity Sold
2024-02-09,Vodka,19.841514616281316,7.03255736009575,other,76.01467597779751
2024-02-09,Whiskey,10.218538624493888,19.04529944744858,none,71.98389078908482
2024-02-09,Beer,29.587339683014125,5.03559916545854,other,87.06954010028485
2024-02-10,Vodka,17.73044963217172,8.581839805387341,music,74.21282172091924
2024-02-10,Whiskey,15.230228030889707,11.617226398771038,other,73.50762770446597
2024-02-10,Beer,14.615020379834903,5.536541409481794,music,76.846749675094
2024-02-11,Beer,19.479758705931047,11.200773053791824,none,73.87937217903513
2024-02-11,Vodka,17.158421320227887,16.266665998669424,none,75.17505259173755
2024-02-11,Whiskey,19.876352233146513,15.306202472519011,music,81.96232228102102
2024-02-12,Whiskey,13.326130127021587,11.165063909995753,none,72.89391688361641
2024-02-12,Beer,29.178663598520583,3.8628208567886935,none,87.24725317012624
2024-02-12,Vodka,19.504328735273006,16.349726531100387,none,76.60751520049392
2024-02-13,Whiskey,17.260668437333514,8.203126340886866,none,75.44916001804418
2024-02-13,Beer,28.41002891922901,13.672188786686894,other,81.57393452588556
2024-02-13,Vodka,14.659757286713969,0.6123088555934286,none,68.9795470287064
2024-02-14,Whiskey,23.00818439319037,3.4476680182844577,music,82.0960811182092
2024-02-14,Beer,27.13454083019422,10.403424826452687,none,81.93282841696788
2024-02-14,Vodka,11.033047899036744,9.51766705322048,none,69.47512885538819
2024-02-15,Vodka,11.998293366178663,6.930041207921782,music,70.27798838208373
2024-02-15,Whiskey,17.697995909895518,8.912411264658825,none,75.94087898084818
2024-02-15,Beer,21.01074129562516,5.483543346616376,music,83.26896962231697
2024-02-16,Vodka,17.131480036547238,14.977871449625118,music,75.77224945681587
2024-02-16,Whiskey,19.415815277159126,2.81359663775685,other,75.09537154927867
2024-02-16,Beer,21.434045402313583,8.9355540026653,none,76.96626840098094
2024-02-17,Vodka,25.250651466031186,13.291543239717447,none,79.13785385153395
2024-02-17,Whiskey,27.925645605366967,3.9762046150498698,other,82.13575740730354
2024-02-17,Beer,20.942379247964826,11.677317931674569,music,80.10372028212754
2024-02-18,Vodka,25.1382998051024,15.763544907963183,none,79.8120433554504
2024-02-18,Whiskey,22.08575911971212,1.9230126629064914,music,81.053209828351
2024-02-18,Beer,10.188590390546855,13.388566227190797,other,63.49430727695146
2024-02-19,Whiskey,29.972285039210405,13.215249097213718,other,85.62087785081106
2024-02-19,Beer,16.82911191449201,18.82804328681006,other,67.415090271087
2024-02-19,Vodka,29.57955791817443,16.342921278064704,none,82.65061113432407
2024-02-20,Vodka,17.598926901902537,10.57506250103456,music,74.7318748914519
2024-02-20,Whiskey,24.364209787938123,11.099526517271535,none,81.71127313380481
2024-02-20,Beer,28.352534980238588,4.0545314297322,none,86.32526926537248
2024-02-21,Vodka,13.595157424771457,12.27009369302518,none,71.83812256277042
2024-02-21,Whiskey,23.296291599046434,16.356299211970214,other,80.90829312163119
2024-02-21,Beer,29.452648277857453,13.496104562707487,music,87.70459599650371
2024-02-22,Whiskey,17.785705489861954,4.506833147442522,music,78.12993102137807
2024-02-22,Vodka,18.067186245427457,0.8065108475324645,other,73.08226500151622
2024-02-22,Beer,15.182800379987935,12.008478808720737,music,74.17856097562756
2024-02-23,Vodka,14.635768092365723,2.317615434408724,none,69.47674548574204
2024-02-23,Whiskey,14.82702177126496,5.751009494561963,none,73.01181931592436
2024-02-23,Beer,26.4792204406123,9.826995790612628,none,81.56572254530599
2024-02-24,Whiskey,19.593930082695994,7.116875375308743,other,76.09851914121855
2024-02-24,Beer,28.704747042303808,7.18164006378601,music,90.1139270104108
2024-02-24,Vodka,18.01790693534902,9.397868428696444,music,74.63010468981835
2024-02-25,Whiskey,22.972638212867963,9.640908298865646,none,80.3062922300675
2024-02-25,Beer,16.813586201716316,17.191684125383908,music,73.21774413902436
2024-02-25,Vodka,12.235913080851537,6.862698467790514,music,70.40035738884808
2024-02-26,Vodka,28.647433571921436,18.675275321007653,other,84.79104273945516
2024-02-26,Whiskey,17.10569677290656,14.460340026716738,none,76.5766254236686
2024-02-26,Beer,24.79779620033378,18.56382434606283,other,75.51588402730236
2024-02-27,Vodka,18.065474411953883,7.709021895645185,other,75.15199121586588
2024-02-27,Whiskey,14.702720307012234,15.426137973255216,music,77.84740384026082
2024-02-27,Beer,28.31715723207171,1.2585320691765878,none,87.68789119748341
2024-02-28,Beer,13.299917271444777,12.84534880379524,music,71.87724286954716
2024-02-28,Whiskey,22.48917626379798,3.083826685997748,other,77.60810634823794
2024-02-28,Vodka,28.310094975788978,2.1523307429296,none,77.63175620835226
2024-02-29,Vodka,20.73718324925448,2.6275959587850095,none,73.23058873718819
2024-02-29,Whiskey,11.04006162408499,17.688692428606178,other,71.36978778498923
2024-02-29,Beer,12.51143628284504,2.5846104711027973,music,76.21913104729364
2024-03-01,Vodka,22.488362883223854,1.508974411341717,other,75.94571005333682
2024-03-01,Whiskey,13.176343738357165,10.08271011535085,other,71.5576170137559
2024-03-01,Beer,11.169199260651503,9.211791628286822,none,66.56330344650809
2024-03-02,Beer,10.147131652887238,15.340885782732395,other,62.47668876152104
2024-03-02,Whiskey,14.166601075382399,0.3366108204055207,other,70.40060302438702
2024-03-02,Vodka,18.265125471829062,1.3741903203681827,none,71.37133237920789
2024-03-03,Vodka,13.20292150216715,18.609974925877246,music,74.50474537906346
2024-03-03,Whiskey,24.393326403240252,3.69572711200687,music,83.25380654499358
2024-03-03,Beer,20.341260149975703,14.50404214585658,none,73.08923907704742
2024-03-04,Vodka,14.93667050572046,13.786088497869374,none,73.0978288527931
2024-03-04,Whiskey,26.603489159630463,8.205712711365118,music,85.9239338699774
2024-03-04,Beer,20.22971040657212,12.982737886385626,other,73.73834146337931
2024-03-05,Vodka,14.614481911356368,8.49451667653219,music,72.31704414977348
2024-03-05,Whiskey,20.364964320672488,8.253799784987901,other,76.94273141353557
2024-03-05,Beer,25.79165948305061,1.4537195095124122,music,90.0647997282944
2024-03-06,Beer,12.776163084867878,15.323046490957458,none,65.11463983938916
2024-03-06,Vodka,13.743224453486773,17.95234934507039,music,74.63163947561318
2024-03-06,Whiskey,21.119579388058884,4.529117697175666,none,77.80148704988224
2024-03-07,Whiskey,13.475769614606282,0.8370365047520956,none,70.94802299263544
2024-03-07,Beer,19.962093929669216,11.351900628424584,music,79.28614361545692
2024-03-07,Vodka,21.54269836520374,8.23610304346869,none,75.39644993216285
2024-03-08,Beer,16.06641130434646,12.341666026120212,none,69.89557829128636
2024-03-08,Vodka,15.16243280672728,3.6537176524055193,none,70.19357497975801
2024-03-08,Whiskey,15.18363982531725,19.922887412321145,none,76.13148934271803
2024-03-09,Vodka,17.93931481332141,2.4920782795165497,other,73.51121237184782
2024-03-09,Whiskey,16.963829741707976,5.5687865854884695,none,74.68482111046407
2024-03-09,Beer,20.684373661112318,18.474958763782496,other,71.44689427922107
2024-03-10,Vodka,28.360667635210653,4.7505309155115665,music,79.44155985577986
2024-03-10,Whiskey,18.316524086645746,7.401876811862181,other,75.13359463168904
2024-03-10,Beer,27.599908112318293,19.64234384981046,other,77.77873618741306
2024-03-11,Vodka,10.61560247735417,16.967702053317826,other,73.45967210240785
2024-03-11,Whiskey,20.525362342277248,7.6198280160873555,music,80.94425547703928
2024-03-11,Beer,16.70228635166739,0.4890476853791359,other,76.45776250897782
2024-03-12,Vodka,15.938154397231255,12.380398743800304,none,73.27701226147884
2024-03-12,Whiskey,12.170497293196119,13.881767529254716,music,75.51275134040785
2024-03-12,Beer,12.469805770266266,12.02302004046298,none,66.45829575003478
2024-03-13,Whiskey,12.926752127880931,3.8685683592728837,other,70.11511537415933
2024-03-13,Beer,29.61264751105705,16.205168209604444,music,86.51006340625483
2024-03-13,Vodka,17.309579901739276,11.183686209009274,music,74.74085380374635
2024-03-14,Vodka,17.41156934353104,18.356438969325204,none,75.95387329691619
2024-03-14,Whiskey,20.20160731572642,15.633508354200004,none,79.28798752342114
2024-03-14,Beer,19.508194891734373,14.0134072538811,none,72.50149126479383
2024-03-15,Vodka,12.781204444794822,0.854734394878085,music,68.92514298534033
2024-03-15,Whiskey,27.51285732923335,18.906079207567107,none,85.7915017049001
2024-03-15,Beer,17.8136996701825,5.535977646768647,music,80.04571084679817
2024-03-16,Whiskey,25.248415434701634,2.7611755588940623,music,83.75096745954012
2024-03-16,Vodka,11.36530497822314,11.50723744333268,none,70.27135421993368
2024-03-16,Beer,14.605020975810207,11.269319668028006,other,68.9703611417962
2024-03-17,Vodka,27.081502347698354,4.146316250641558,other,79.49279628381149
2024-03-17,Whiskey,14.977609014527806,10.9866448664284,none,74.17941618490792
2024-03-17,Beer,11.05781351323846,7.110097558554143,music,72.50276473396138
2024-03-18,Whiskey,29.257804726014594,9.634741136417095,other,84.3331920080951
2024-03-18,Beer,25.94572778657626,8.100020328853105,music,86.8957176221497
2024-03-18,Vodka,10.133106332804289,10.523808280066625,music,70.23700628370256
2024-03-19,Beer,23.889345872558906,8.773341888309732,music,84.50267492840403
2024-03-19,Vodka,24.421683239501384,4.631729913703946,none,76.042528917812
2024-03-19,Whiskey,17.210994516780705,19.640217947887088,other,76.69683920300199
2024-03-20,Vodka,12.422016865396639,19.124633406600957,other,75.19060014121827
2024-03-20,Whiskey,28.12455056900029,15.665242489660631,music,88.63268895313236
2024-03-20,Beer,23.709045610262358,5.060084685469302,none,81.17900326752772
2024-03-21,Vodka,24.652312483578974,14.809334014210759,none,79.23418769441061
2024-03-21,Whiskey,28.822322220947388,15.373932013241053,music,89.13264417940613
2024-03-21,Beer,16.406596550398223,10.01116160399318,none,71.40101574840163
